"","V1"
"3584","Herodotus_Book1-786"
"3585","Herodotus_Book1-787"
"3586","Herodotus_Book1-788"
"3587","Herodotus_Book1-789"
"3588","Herodotus_Book1-790"
"3589","Herodotus_Book1-791"
"3590","Herodotus_Book1-792"
"3591","Herodotus_Book1-793"
"3592","Herodotus_Book1-794"
"3593","Herodotus_Book1-795"
"3594","Herodotus_Book1-796"
"3595","Herodotus_Book1-797"
"3596","Herodotus_Book1-798"
"3597","Herodotus_Book1-799"
"3598","Herodotus_Book1-800"
"3599","Herodotus_Book1-801"
"3600","Herodotus_Book1-802"
"3601","Herodotus_Book1-803"
"3602","Herodotus_Book1-804"
"3603","Herodotus_Book1-805"
"3604","Herodotus_Book1-806"
"3605","Herodotus_Book1-807"
"3606","Herodotus_Book1-808"
"3607","Herodotus_Book1-809"
"3608","Herodotus_Book1-810"
"3609","Herodotus_Book1-811"
"3610","Herodotus_Book1-812"
"3611","Herodotus_Book1-813"
"3612","Herodotus_Book1-814"
"3613","Herodotus_Book1-815"
"3614","Herodotus_Book1-816"
"3615","Herodotus_Book1-817"
"3616","Herodotus_Book1-818"
"3617","Herodotus_Book1-819"
"3618","Herodotus_Book1-820"
"3619","Herodotus_Book1-821"
"3620","Herodotus_Book1-822"
"3621","Herodotus_Book1-823"
"3622","Herodotus_Book1-824"
"3623","Herodotus_Book1-825"
"3624","Herodotus_Book1-826"
"3625","Herodotus_Book1-827"
"3626","Herodotus_Book1-828"
"3627","Herodotus_Book1-829"
"3628","Herodotus_Book1-830"
"3629","Herodotus_Book1-831"
"3630","Herodotus_Book1-832"
"3631","Herodotus_Book1-833"
"3632","Herodotus_Book1-834"
"3633","Herodotus_Book1-835"
"3634","Herodotus_Book1-836"
"3635","Herodotus_Book1-837"
"3636","Herodotus_Book1-838"
"3637","Herodotus_Book1-839"
"3638","Herodotus_Book1-840"
"3639","Herodotus_Book1-841"
"3640","Herodotus_Book1-842"
"3641","Herodotus_Book1-843"
"3642","Herodotus_Book1-844"
"3643","Herodotus_Book1-845"
"3644","Herodotus_Book1-846"
"3645","Herodotus_Book1-847"
"3646","Herodotus_Book1-848"
"3647","Herodotus_Book1-849"
"3648","Herodotus_Book1-850"
"3649","Herodotus_Book1-851"
"3650","Herodotus_Book1-852"
"3651","Herodotus_Book1-853"
"3652","Herodotus_Book1-854"
"3653","Herodotus_Book1-855"
"3654","Herodotus_Book1-856"
"3655","Herodotus_Book1-857"
"3656","Herodotus_Book1-858"
"3657","Herodotus_Book1-859"
"3658","Herodotus_Book1-860"
"3659","Herodotus_Book1-861"
"3660","Herodotus_Book1-862"
"3661","Herodotus_Book1-863"
"3662","Herodotus_Book1-864"
"3663","Herodotus_Book1-865"
"3664","Herodotus_Book1-866"
"3665","Herodotus_Book1-867"
"3666","Herodotus_Book1-868"
"3667","Herodotus_Book1-869"
"3668","Herodotus_Book1-870"
"3669","Herodotus_Book1-871"
"3670","Herodotus_Book1-872"
"3671","Herodotus_Book1-873"
"3672","Herodotus_Book1-874"
"3673","Herodotus_Book1-875"
"3674","Herodotus_Book1-876"
"3675","Herodotus_Book1-877"
"3676","Herodotus_Book1-878"
"3677","Herodotus_Book1-879"
"3678","Herodotus_Book1-880"
"3679","Herodotus_Book1-881"
"3680","Herodotus_Book1-882"
"3681","Herodotus_Book1-883"
"3682","Herodotus_Book1-884"
"3683","Herodotus_Book1-885"
"3684","Herodotus_Book1-886"
"3685","Herodotus_Book1-887"
"3686","Herodotus_Book1-888"
"3687","Herodotus_Book1-889"
"3688","Herodotus_Book1-890"
"3689","Herodotus_Book1-891"
"3690","Herodotus_Book1-892"
"3691","Herodotus_Book1-893"
"3692","Herodotus_Book1-894"
"3693","Herodotus_Book1-895"
"3694","Herodotus_Book1-896"
"3695","Herodotus_Book1-897"
"3696","Herodotus_Book1-898"
"3697","Herodotus_Book1-899"
"3698","Herodotus_Book1-900"
"3699","Herodotus_Book1-901"
"3700","Herodotus_Book1-902"
"3701","Herodotus_Book1-903"
"3702","Herodotus_Book1-904"
"3703","Herodotus_Book1-905"
"3704","Herodotus_Book1-906"
"3705","Herodotus_Book1-907"
"3706","Herodotus_Book1-908"
"3707","Herodotus_Book1-909"
"3708","Herodotus_Book1-910"
"3709","Herodotus_Book1-911"
"3710","Herodotus_Book1-912"
"3711","Herodotus_Book1-913"
"3712","Herodotus_Book1-914"
"3713","Herodotus_Book1-915"
"3714","Herodotus_Book1-916"
"3715","Herodotus_Book1-917"
"3716","Herodotus_Book1-918"
"3717","Herodotus_Book1-919"
"3718","Herodotus_Book1-920"
"3719","Herodotus_Book1-921"
"3720","Herodotus_Book1-922"
"3721","Herodotus_Book1-923"
"3722","Herodotus_Book1-924"
"3723","Herodotus_Book1-925"
"3724","Herodotus_Book1-926"
"3725","Herodotus_Book1-927"
"3726","Herodotus_Book1-928"
"3727","Herodotus_Book1-929"
"3728","Herodotus_Book1-930"
"3729","Herodotus_Book1-931"
"3730","Herodotus_Book1-932"
"3731","Herodotus_Book1-933"
"3732","Herodotus_Book1-934"
"3733","Herodotus_Book1-935"
"3734","Herodotus_Book1-936"
"3735","Herodotus_Book1-937"
"3736","Herodotus_Book1-938"
"3737","Herodotus_Book1-939"
"3738","Herodotus_Book1-940"
"3739","Herodotus_Book1-941"
"3740","Herodotus_Book1-942"
"3741","Herodotus_Book1-943"
"3742","Herodotus_Book1-944"
"3743","Herodotus_Book1-945"
"3744","Herodotus_Book1-946"
"3745","Herodotus_Book1-947"
"3746","Herodotus_Book1-948"
"3747","Herodotus_Book1-949"
"3748","Herodotus_Book1-950"
"3749","Herodotus_Book1-951"
"3750","Herodotus_Book1-952"
"3751","Herodotus_Book1-953"
"3752","Herodotus_Book1-954"
"3753","Herodotus_Book1-955"
"3754","Herodotus_Book1-956"
"3755","Herodotus_Book1-957"
"3756","Herodotus_Book1-958"
"3757","Herodotus_Book1-959"
"3758","Herodotus_Book1-960"
"3759","Herodotus_Book1-961"
"3760","Herodotus_Book1-962"
"3761","Herodotus_Book1-963"
"3762","Herodotus_Book1-964"
"3763","Herodotus_Book1-965"
"3764","Herodotus_Book1-966"
"3765","Herodotus_Book1-967"
"3766","Herodotus_Book1-968"
"3767","Herodotus_Book1-969"
"3768","Herodotus_Book1-970"
"3769","Herodotus_Book1-971"
"3770","Herodotus_Book1-972"
"3771","Herodotus_Book1-973"
"3772","Herodotus_Book1-974"
"3773","Herodotus_Book1-975"
"3774","Herodotus_Book1-976"
"3775","Herodotus_Book1-977"
"3776","Herodotus_Book1-978"
"3777","Herodotus_Book1-979"
"3778","Herodotus_Book1-980"
"3779","Herodotus_Book1-981"
"3780","Herodotus_Book1-982"
"3781","Herodotus_Book1-983"
"3782","Herodotus_Book1-984"
"3783","Herodotus_Book1-985"
"3784","Herodotus_Book1-986"
"3785","Herodotus_Book1-987"
"3786","Herodotus_Book1-988"
"3787","Herodotus_Book1-989"
"3788","Herodotus_Book1-990"
"3789","Herodotus_Book1-991"
"3790","Herodotus_Book1-992"
"3791","Herodotus_Book1-993"
"3792","Herodotus_Book1-994"
"3793","Herodotus_Book1-995"
"3794","Herodotus_Book1-996"
"3795","Herodotus_Book1-997"
"3796","Herodotus_Book1-998"
"3797","Herodotus_Book1-999"
"3798","Herodotus_Book1-1000"
"3799","Herodotus_Book1-1001"
"3800","Herodotus_Book1-1002"
"3801","Herodotus_Book1-1003"
"3802","Herodotus_Book1-1004"
"3803","Herodotus_Book1-1005"
"3804","Herodotus_Book1-1006"
"3805","Herodotus_Book1-1007"
"3806","Herodotus_Book1-1008"
"3807","Herodotus_Book1-1009"
"3808","Herodotus_Book1-1010"
"3809","Herodotus_Book1-1011"
"3810","Herodotus_Book1-1012"
"3811","Herodotus_Book1-1013"
"3812","Herodotus_Book1-1014"
"3813","Herodotus_Book1-1015"
"3814","Herodotus_Book1-1016"
"3815","Herodotus_Book1-1017"
"3816","Herodotus_Book1-1018"
"3817","Herodotus_Book1-1019"
"3818","Herodotus_Book1-1020"
"3819","Herodotus_Book1-1021"
"3820","Herodotus_Book1-1022"
"3821","Herodotus_Book1-1023"
"3822","Herodotus_Book1-1024"
"3823","Herodotus_Book1-1025"
"3824","Herodotus_Book1-1026"
"3825","Herodotus_Book1-1027"
"3826","Herodotus_Book1-1028"
"3827","Herodotus_Book1-1029"
"3828","Herodotus_Book1-1030"
"3829","Herodotus_Book1-1031"
"3830","Herodotus_Book1-1032"
"3831","Herodotus_Book1-1033"
"3832","Herodotus_Book1-1034"
"3833","Herodotus_Book1-1035"
"3834","Herodotus_Book1-1036"
"3835","Herodotus_Book1-1037"
"3836","Herodotus_Book1-1038"
"3837","Herodotus_Book1-1039"
"3838","Herodotus_Book1-1040"
"3839","Herodotus_Book1-1041"
"3840","Herodotus_Book1-1042"
"3841","Herodotus_Book1-1043"
"3842","Herodotus_Book1-1044"
"3843","Herodotus_Book1-1045"
"3844","Herodotus_Book1-1046"
"3845","Herodotus_Book1-1047"
"3846","Herodotus_Book1-1048"
"3847","Herodotus_Book1-1049"
"3848","Herodotus_Book1-1050"
"3849","Herodotus_Book1-1051"
"3850","Herodotus_Book1-1052"
"3851","Herodotus_Book1-1053"
"3852","Herodotus_Book1-1054"
"3853","Herodotus_Book1-1055"
"3854","Herodotus_Book1-1056"
"3855","Herodotus_Book1-1057"
"3856","Herodotus_Book1-1058"
"3857","Herodotus_Book1-1059"
"3858","Herodotus_Book1-1060"
"3859","Herodotus_Book1-1061"
"3860","Herodotus_Book1-1062"
"3861","Herodotus_Book1-1063"
"3862","Herodotus_Book1-1064"
"3863","Herodotus_Book1-1065"
"3864","Herodotus_Book1-1066"
"3865","Herodotus_Book1-1067"
"3866","Herodotus_Book1-1068"
"3867","Herodotus_Book1-1069"
"3868","Herodotus_Book1-1070"
"3869","Herodotus_Book1-1071"
"3870","Herodotus_Book1-1072"
"3871","Herodotus_Book1-1073"
"3872","Herodotus_Book1-1074"
"3873","Herodotus_Book1-1075"
"3874","Herodotus_Book1-1076"
"3875","Herodotus_Book1-1077"
"3876","Herodotus_Book1-1078"
"3877","Herodotus_Book1-1079"
"3878","Herodotus_Book1-1080"
"3879","Herodotus_Book1-1081"
"3880","Herodotus_Book1-1082"
"3881","Herodotus_Book1-1083"
"3882","Herodotus_Book1-1084"
"3883","Herodotus_Book1-1085"
"3884","Herodotus_Book1-1086"
"3885","Herodotus_Book1-1087"
"3886","Herodotus_Book1-1088"
"3887","Herodotus_Book1-1089"
"3888","Herodotus_Book1-1090"
"3889","Herodotus_Book1-1091"
"3890","Herodotus_Book1-1092"
"3891","Herodotus_Book1-1093"
"3892","Herodotus_Book1-1094"
"3893","Herodotus_Book1-1095"
"3894","Herodotus_Book1-1096"
"3895","Herodotus_Book1-1097"
"3896","Herodotus_Book1-1098"
"3897","Herodotus_Book1-1099"
"3898","Herodotus_Book1-1100"
"3899","Herodotus_Book1-1101"
"3900","Herodotus_Book1-1102"
"3901","Herodotus_Book1-1103"
"3902","Herodotus_Book1-1104"
"3903","Herodotus_Book1-1105"
"3904","Herodotus_Book1-1106"
"3905","Herodotus_Book1-1107"
"3906","Herodotus_Book1-1108"
"3907","Herodotus_Book1-1109"
"3908","Herodotus_Book1-1110"
"3909","Herodotus_Book1-1111"
"3910","Herodotus_Book1-1112"
"3911","Herodotus_Book1-1113"
"3912","Herodotus_Book1-1114"
"3913","Herodotus_Book1-1115"
"3914","Herodotus_Book1-1116"
"3915","Herodotus_Book1-1117"
"3916","Herodotus_Book1-1118"
"3917","Herodotus_Book1-1119"
"3918","Herodotus_Book1-1120"
"3919","Herodotus_Book1-1121"
"3920","Herodotus_Book1-1122"
"3921","Herodotus_Book1-1123"
"3922","Herodotus_Book1-1124"
"3923","Herodotus_Book1-1125"
"3924","Herodotus_Book1-1126"
"3925","Herodotus_Book1-1127"
"3926","Herodotus_Book1-1128"
"3927","Herodotus_Book1-1129"
"3928","Herodotus_Book1-1130"
"3929","Herodotus_Book1-1131"
"3930","Herodotus_Book1-1132"
"3931","Herodotus_Book1-1133"
"3932","Herodotus_Book1-1134"
"3933","Herodotus_Book1-1135"
"3934","Herodotus_Book1-1136"
"3935","Herodotus_Book1-1137"
"3936","Herodotus_Book1-1138"
"3937","Herodotus_Book1-1139"
"3938","Herodotus_Book1-1140"
"3939","Herodotus_Book1-1141"
"3940","Herodotus_Book1-1142"
"3941","Herodotus_Book1-1143"
"3942","Herodotus_Book1-1144"
"3943","Herodotus_Book1-1145"
"3944","Herodotus_Book1-1146"
"3945","Herodotus_Book1-1147"
"3946","Herodotus_Book1-1148"
"3947","Herodotus_Book1-1149"
"3948","Herodotus_Book1-1150"
"3949","Herodotus_Book1-1151"
"3950","Herodotus_Book1-1152"
"3951","Herodotus_Book1-1153"
"3952","Herodotus_Book1-1154"
"3953","Herodotus_Book1-1155"
"3954","Herodotus_Book1-1156"
"3955","Herodotus_Book1-1157"
"3956","Herodotus_Book1-1158"
"3957","Herodotus_Book1-1159"
"3958","Herodotus_Book1-1160"
"3959","Herodotus_Book1-1161"
"3960","Herodotus_Book1-1162"
"3961","Herodotus_Book1-1163"
"3962","Herodotus_Book1-1164"
"3963","Herodotus_Book1-1165"
"3964","Herodotus_Book1-1166"
"3965","Herodotus_Book1-1167"
"3966","Herodotus_Book1-1168"
"3967","Herodotus_Book1-1169"
"3968","Herodotus_Book1-1170"
"3969","Herodotus_Book1-1171"
"3970","Herodotus_Book1-1172"
"3971","Herodotus_Book1-1173"
"3972","Herodotus_Book1-1174"
"3973","Herodotus_Book1-1175"
"3974","Herodotus_Book1-1176"
"3975","Herodotus_Book1-1177"
"3976","Herodotus_Book1-1178"
"3977","Herodotus_Book1-1179"
"3978","Herodotus_Book1-1180"
"3979","Herodotus_Book1-1181"
"3980","Herodotus_Book1-1182"
"3981","Herodotus_Book1-1183"
"3982","Herodotus_Book1-1184"
"3983","Herodotus_Book1-1185"
"3984","Herodotus_Book1-1186"
"3985","Herodotus_Book1-1187"
"3986","Herodotus_Book1-1188"
"3987","Herodotus_Book1-1189"
"3988","Herodotus_Book1-1190"
"3989","Herodotus_Book1-1191"
"3990","Herodotus_Book1-1192"
"3991","Herodotus_Book1-1193"
"3992","Herodotus_Book1-1194"
"3993","Herodotus_Book1-1195"
"3994","Herodotus_Book1-1196"
"3995","Herodotus_Book1-1197"
"3996","Herodotus_Book1-1198"
"3997","Herodotus_Book1-1199"
"3998","Herodotus_Book1-1200"
"3999","Herodotus_Book1-1201"
"4000","Herodotus_Book1-1202"
"4001","Herodotus_Book1-1203"
"4002","Herodotus_Book1-1204"
"4003","Herodotus_Book1-1205"
"4004","Herodotus_Book1-1206"
"4005","Herodotus_Book1-1207"
"4006","Herodotus_Book1-1208"
"4007","Herodotus_Book1-1209"
"4008","Herodotus_Book1-1210"
"4009","Herodotus_Book1-1211"
"4010","Herodotus_Book1-1212"
"4011","Herodotus_Book1-1213"
"4012","Herodotus_Book1-1214"
"4013","Herodotus_Book1-1215"
"4014","Herodotus_Book1-1216"
"4015","Herodotus_Book1-1217"
"4016","Herodotus_Book1-1218"
"4017","Herodotus_Book1-1219"
"4018","Herodotus_Book1-1220"
"4019","Herodotus_Book1-1221"
"4020","Herodotus_Book1-1222"
"4021","Herodotus_Book1-1223"
"4022","Herodotus_Book1-1224"
"4023","Herodotus_Book1-1225"
"4024","Herodotus_Book1-1226"
"4025","Herodotus_Book1-1227"
"4026","Herodotus_Book1-1228"
"4027","Herodotus_Book1-1229"
"4028","Herodotus_Book1-1230"
"4029","Herodotus_Book1-1231"
"4030","Herodotus_Book1-1232"
"4031","Herodotus_Book1-1233"
"4032","Herodotus_Book1-1234"
"4033","Herodotus_Book1-1235"
"4034","Herodotus_Book1-1236"
"4035","Herodotus_Book1-1237"
"4036","Herodotus_Book1-1238"
"4037","Herodotus_Book1-1239"
"4038","Herodotus_Book1-1240"
"4039","Herodotus_Book1-1241"
"4040","Herodotus_Book1-1242"
"4041","Herodotus_Book1-1243"
"4042","Herodotus_Book1-1244"
"4043","Herodotus_Book1-1245"
"4044","Herodotus_Book1-1246"
"4045","Herodotus_Book1-1247"
"4046","Hesiod_Shield-1"
"4047","Hesiod_Shield-2"
"4048","Hesiod_Shield-3"
"4049","Hesiod_Shield-4"
"4050","Hesiod_Shield-5"
"4051","Hesiod_Shield-6"
"4052","Hesiod_Shield-7"
"4053","Hesiod_Shield-8"
"4054","Hesiod_Shield-9"
"4055","Hesiod_Shield-10"
"4056","Hesiod_Shield-11"
"4057","Hesiod_Shield-12"
"4058","Hesiod_Shield-13"
"4059","Hesiod_Shield-14"
"4060","Hesiod_Shield-15"
"4061","Hesiod_Shield-16"
"4062","Hesiod_Shield-17"
"4063","Hesiod_Shield-18"
"4064","Hesiod_Shield-19"
"4065","Hesiod_Shield-20"
"4066","Hesiod_Shield-21"
"4067","Hesiod_Shield-22"
"4068","Hesiod_Shield-23"
"4069","Hesiod_Shield-24"
"4070","Hesiod_Shield-25"
"4071","Hesiod_Shield-26"
"4072","Hesiod_Shield-27"
"4073","Hesiod_Shield-28"
"4074","Hesiod_Shield-29"
"4075","Hesiod_Shield-30"
"4076","Hesiod_Shield-31"
"4077","Hesiod_Shield-32"
"4078","Hesiod_Shield-33"
"4079","Hesiod_Shield-34"
"4080","Hesiod_Shield-35"
"4081","Hesiod_Shield-36"
"4082","Hesiod_Shield-37"
"4083","Hesiod_Shield-38"
"4084","Hesiod_Shield-39"
"4085","Hesiod_Shield-40"
"4086","Hesiod_Shield-41"
"4087","Hesiod_Shield-42"
"4088","Hesiod_Shield-43"
"4089","Hesiod_Shield-44"
"4090","Hesiod_Shield-45"
"4091","Hesiod_Shield-46"
"4092","Hesiod_Shield-47"
"4093","Hesiod_Shield-48"
"4094","Hesiod_Shield-49"
"4095","Hesiod_Shield-50"
"4096","Hesiod_Shield-51"
"4097","Hesiod_Shield-52"
"4098","Hesiod_Shield-53"
"4099","Hesiod_Shield-54"
"4100","Hesiod_Shield-55"
"4101","Hesiod_Shield-56"
"4102","Hesiod_Shield-57"
"4103","Hesiod_Shield-58"
"4104","Hesiod_Shield-59"
"4105","Hesiod_Shield-60"
"4106","Hesiod_Shield-61"
"4107","Hesiod_Shield-62"
"4108","Hesiod_Shield-63"
"4109","Hesiod_Shield-64"
"4110","Hesiod_Shield-65"
"4111","Hesiod_Shield-66"
"4112","Hesiod_Shield-67"
"4113","Hesiod_Shield-68"
"4114","Hesiod_Shield-69"
"4115","Hesiod_Shield-70"
"4116","Hesiod_Shield-71"
"4117","Hesiod_Shield-72"
"4118","Hesiod_Shield-73"
"4119","Hesiod_Shield-74"
"4120","Hesiod_Shield-75"
"4121","Hesiod_Shield-76"
"4122","Hesiod_Shield-77"
"4123","Hesiod_Shield-78"
"4124","Hesiod_Shield-79"
"4125","Hesiod_Shield-80"
"4126","Hesiod_Shield-81"
"4127","Hesiod_Shield-82"
"4128","Hesiod_Shield-83"
"4129","Hesiod_Shield-84"
"4130","Hesiod_Shield-85"
"4131","Hesiod_Shield-86"
"4132","Hesiod_Shield-87"
"4133","Hesiod_Shield-88"
"4134","Hesiod_Shield-89"
"4135","Hesiod_Shield-90"
"4136","Hesiod_Shield-91"
"4137","Hesiod_Shield-92"
"4138","Hesiod_Shield-93"
"4139","Hesiod_Shield-94"
"4140","Hesiod_Shield-95"
"4141","Hesiod_Shield-96"
"4142","Hesiod_Shield-97"
"4143","Hesiod_Shield-98"
"4144","Hesiod_Shield-99"
"4145","Hesiod_Shield-100"
"4146","Hesiod_Shield-101"
"4147","Hesiod_Shield-102"
"4148","Hesiod_Shield-103"
"4149","Hesiod_Shield-104"
"4150","Hesiod_Shield-105"
"4151","Hesiod_Shield-106"
"4152","Hesiod_Shield-107"
"4153","Hesiod_Shield-108"
"4154","Hesiod_Shield-109"
"4155","Hesiod_Shield-110"
"4156","Hesiod_Shield-111"
"4157","Hesiod_Shield-112"
"4158","Hesiod_Shield-113"
"4159","Hesiod_Shield-114"
"4160","Hesiod_Shield-115"
"4161","Hesiod_Shield-116"
"4162","Hesiod_Shield-117"
"4163","Hesiod_Shield-118"
"4164","Hesiod_Shield-119"
"4165","Hesiod_Shield-120"
"4166","Hesiod_Shield-121"
"4167","Hesiod_Shield-122"
"4168","Hesiod_Shield-123"
"4169","Hesiod_Shield-124"
"4170","Hesiod_Shield-125"
"4171","Hesiod_Shield-126"
"4172","Hesiod_Shield-127"
"4173","Hesiod_Shield-128"
"4174","Hesiod_Shield-129"
"4175","Hesiod_Shield-130"
"4176","Hesiod_Shield-131"
"4177","Hesiod_Shield-132"
"4178","Hesiod_Shield-133"
"4179","Hesiod_Shield-134"
"4180","Hesiod_Shield-135"
"4181","Hesiod_Shield-136"
"4182","Hesiod_Shield-137"
"4183","Hesiod_Shield-138"
"4184","Hesiod_Shield-139"
"4185","Hesiod_Shield-140"
"4186","Hesiod_Shield-141"
"4187","Hesiod_Shield-142"
"4188","Hesiod_Shield-143"
"4189","Hesiod_Shield-144"
"4190","Hesiod_Shield-145"
"4191","Hesiod_Shield-146"
"4192","Hesiod_Shield-147"
"4193","Hesiod_Shield-148"
"4194","Hesiod_Shield-149"
"4195","Hesiod_Theogony-1"
"4196","Hesiod_Theogony-2"
"4197","Hesiod_Theogony-3"
"4198","Hesiod_Theogony-4"
"4199","Hesiod_Theogony-5"
"4200","Hesiod_Theogony-6"
"4201","Hesiod_Theogony-7"
"4202","Hesiod_Theogony-8"
"4203","Hesiod_Theogony-9"
"4204","Hesiod_Theogony-10"
"4205","Hesiod_Theogony-11"
"4206","Hesiod_Theogony-12"
"4207","Hesiod_Theogony-13"
"4208","Hesiod_Theogony-14"
"4209","Hesiod_Theogony-15"
"4210","Hesiod_Theogony-16"
"4211","Hesiod_Theogony-17"
"4212","Hesiod_Theogony-18"
"4213","Hesiod_Theogony-19"
"4214","Hesiod_Theogony-20"
"4215","Hesiod_Theogony-21"
"4216","Hesiod_Theogony-22"
"4217","Hesiod_Theogony-23"
"4218","Hesiod_Theogony-24"
"4219","Hesiod_Theogony-25"
"4220","Hesiod_Theogony-26"
"4221","Hesiod_Theogony-27"
"4222","Hesiod_Theogony-28"
"4223","Hesiod_Theogony-29"
"4224","Hesiod_Theogony-30"
"4225","Hesiod_Theogony-31"
"4226","Hesiod_Theogony-32"
"4227","Hesiod_Theogony-33"
"4228","Hesiod_Theogony-34"
"4229","Hesiod_Theogony-35"
"4230","Hesiod_Theogony-36"
"4231","Hesiod_Theogony-37"
"4232","Hesiod_Theogony-38"
"4233","Hesiod_Theogony-39"
"4234","Hesiod_Theogony-40"
"4235","Hesiod_Theogony-41"
"4236","Hesiod_Theogony-42"
"4237","Hesiod_Theogony-43"
"4238","Hesiod_Theogony-44"
"4239","Hesiod_Theogony-45"
"4240","Hesiod_Theogony-46"
"4241","Hesiod_Theogony-47"
"4242","Hesiod_Theogony-48"
"4243","Hesiod_Theogony-49"
"4244","Hesiod_Theogony-50"
"4245","Hesiod_Theogony-51"
"4246","Hesiod_Theogony-52"
"4247","Hesiod_Theogony-53"
"4248","Hesiod_Theogony-54"
"4249","Hesiod_Theogony-55"
"4250","Hesiod_Theogony-56"
"4251","Hesiod_Theogony-57"
"4252","Hesiod_Theogony-58"
"4253","Hesiod_Theogony-59"
"4254","Hesiod_Theogony-60"
"4255","Hesiod_Theogony-61"
"4256","Hesiod_Theogony-62"
"4257","Hesiod_Theogony-63"
"4258","Hesiod_Theogony-64"
"4259","Hesiod_Theogony-65"
"4260","Hesiod_Theogony-66"
"4261","Hesiod_Theogony-67"
"4262","Hesiod_Theogony-68"
"4263","Hesiod_Theogony-69"
"4264","Hesiod_Theogony-70"
"4265","Hesiod_Theogony-71"
"4266","Hesiod_Theogony-72"
"4267","Hesiod_Theogony-73"
"4268","Hesiod_Theogony-74"
"4269","Hesiod_Theogony-75"
"4270","Hesiod_Theogony-76"
"4271","Hesiod_Theogony-77"
"4272","Hesiod_Theogony-78"
"4273","Hesiod_Theogony-79"
"4274","Hesiod_Theogony-80"
"4275","Hesiod_Theogony-81"
"4276","Hesiod_Theogony-82"
"4277","Hesiod_Theogony-83"
"4278","Hesiod_Theogony-84"
"4279","Hesiod_Theogony-85"
"4280","Hesiod_Theogony-86"
"4281","Hesiod_Theogony-87"
"4282","Hesiod_Theogony-88"
"4283","Hesiod_Theogony-89"
"4284","Hesiod_Theogony-90"
"4285","Hesiod_Theogony-91"
"4286","Hesiod_Theogony-92"
"4287","Hesiod_Theogony-93"
"4288","Hesiod_Theogony-94"
"4289","Hesiod_Theogony-95"
"4290","Hesiod_Theogony-96"
"4291","Hesiod_Theogony-97"
"4292","Hesiod_Theogony-98"
"4293","Hesiod_Theogony-99"
"4294","Hesiod_Theogony-100"
"4295","Hesiod_Theogony-101"
"4296","Hesiod_Theogony-102"
"4297","Hesiod_Theogony-103"
"4298","Hesiod_Theogony-104"
"4299","Hesiod_Theogony-105"
"4300","Hesiod_Theogony-106"
"4301","Hesiod_Theogony-107"
"4302","Hesiod_Theogony-108"
"4303","Hesiod_Theogony-109"
"4304","Hesiod_Theogony-110"
"4305","Hesiod_Theogony-111"
"4306","Hesiod_Theogony-112"
"4307","Hesiod_Theogony-113"
"4308","Hesiod_Theogony-114"
"4309","Hesiod_Theogony-115"
"4310","Hesiod_Theogony-116"
"4311","Hesiod_Theogony-117"
"4312","Hesiod_Theogony-118"
"4313","Hesiod_Theogony-119"
"4314","Hesiod_Theogony-120"
"4315","Hesiod_Theogony-121"
"4316","Hesiod_Theogony-122"
"4317","Hesiod_Theogony-123"
"4318","Hesiod_Theogony-124"
"4319","Hesiod_Theogony-125"
"4320","Hesiod_Theogony-126"
"4321","Hesiod_Theogony-127"
"4322","Hesiod_Theogony-128"
"4323","Hesiod_Theogony-129"
"4324","Hesiod_Theogony-130"
"4325","Hesiod_Theogony-131"
"4326","Hesiod_Theogony-132"
