"","V1"
"2547","Herodotus_Book1-213"
"2548","Herodotus_Book1-214"
"2549","Herodotus_Book1-215"
"2550","Herodotus_Book1-216"
"2551","Herodotus_Book1-217"
"2552","Herodotus_Book1-218"
"2553","Herodotus_Book1-219"
"2554","Herodotus_Book1-220"
"2555","Herodotus_Book1-221"
"2556","Herodotus_Book1-222"
"2557","Herodotus_Book1-223"
"2558","Herodotus_Book1-224"
"2559","Herodotus_Book1-225"
"2560","Herodotus_Book1-226"
"2561","Herodotus_Book1-227"
"2562","Herodotus_Book1-228"
"2563","Herodotus_Book1-229"
"2564","Herodotus_Book1-230"
"2565","Herodotus_Book1-231"
"2566","Herodotus_Book1-232"
"2567","Herodotus_Book1-233"
"2568","Herodotus_Book1-234"
"2569","Herodotus_Book1-235"
"2570","Herodotus_Book1-236"
"2571","Herodotus_Book1-237"
"2572","Herodotus_Book1-238"
"2573","Herodotus_Book1-239"
"2574","Herodotus_Book1-240"
"2575","Herodotus_Book1-241"
"2576","Herodotus_Book1-242"
"2577","Herodotus_Book1-243"
"2578","Herodotus_Book1-244"
"2579","Herodotus_Book1-245"
"2580","Herodotus_Book1-246"
"2581","Herodotus_Book1-247"
"2582","Herodotus_Book1-248"
"2583","Herodotus_Book1-249"
"2584","Herodotus_Book1-250"
"2585","Herodotus_Book1-251"
"2586","Herodotus_Book1-252"
"2587","Herodotus_Book1-253"
"2588","Herodotus_Book1-254"
"2589","Herodotus_Book1-255"
"2590","Herodotus_Book1-256"
"2591","Herodotus_Book1-257"
"2592","Herodotus_Book1-258"
"2593","Herodotus_Book1-259"
"2594","Herodotus_Book1-260"
"2595","Herodotus_Book1-261"
"2596","Herodotus_Book1-262"
"2597","Herodotus_Book1-263"
"2598","Herodotus_Book1-264"
"2599","Herodotus_Book1-265"
"2600","Herodotus_Book1-266"
"2601","Herodotus_Book1-267"
"2602","Herodotus_Book1-268"
"2603","Herodotus_Book1-269"
"2604","Herodotus_Book1-270"
"2605","Herodotus_Book1-271"
"2606","Herodotus_Book1-272"
"2607","Herodotus_Book1-273"
"2608","Herodotus_Book1-274"
"2609","Herodotus_Book1-275"
"2610","Herodotus_Book1-276"
"2611","Herodotus_Book1-277"
"2612","Herodotus_Book1-278"
"2613","Herodotus_Book1-279"
"2614","Herodotus_Book1-280"
"2615","Herodotus_Book1-281"
"2616","Herodotus_Book1-282"
"2617","Herodotus_Book1-283"
"2618","Herodotus_Book1-284"
"2619","Herodotus_Book1-285"
"2620","Herodotus_Book1-286"
"2621","Herodotus_Book1-287"
"2622","Herodotus_Book1-288"
"2623","Herodotus_Book1-289"
"2624","Herodotus_Book1-290"
"2625","Herodotus_Book1-291"
"2626","Herodotus_Book1-292"
"2627","Herodotus_Book1-293"
"2628","Herodotus_Book1-294"
"2629","Herodotus_Book1-295"
"2630","Herodotus_Book1-296"
"2631","Herodotus_Book1-297"
"2632","Herodotus_Book1-298"
"2633","Herodotus_Book1-299"
"2634","Herodotus_Book1-300"
"2635","Herodotus_Book1-301"
"2636","Herodotus_Book1-302"
"2637","Herodotus_Book1-303"
"2638","Herodotus_Book1-304"
"2639","Herodotus_Book1-305"
"2640","Herodotus_Book1-306"
"2641","Herodotus_Book1-307"
"2642","Herodotus_Book1-308"
"2643","Herodotus_Book1-309"
"2644","Herodotus_Book1-310"
"2645","Herodotus_Book1-311"
"2646","Herodotus_Book1-312"
"2647","Herodotus_Book1-313"
"2648","Herodotus_Book1-314"
"2649","Herodotus_Book1-315"
"2650","Herodotus_Book1-316"
"2651","Herodotus_Book1-317"
"2652","Herodotus_Book1-318"
"2653","Herodotus_Book1-319"
"2654","Herodotus_Book1-320"
"2655","Herodotus_Book1-321"
"2656","Herodotus_Book1-322"
"2657","Herodotus_Book1-323"
"2658","Herodotus_Book1-324"
"2659","Herodotus_Book1-325"
"2660","Herodotus_Book1-326"
"2661","Herodotus_Book1-327"
"2662","Herodotus_Book1-328"
"2663","Herodotus_Book1-329"
"2664","Herodotus_Book1-330"
"2665","Herodotus_Book1-331"
"2666","Herodotus_Book1-332"
"2667","Herodotus_Book1-333"
"2668","Herodotus_Book1-334"
"2669","Herodotus_Book1-335"
"2670","Herodotus_Book1-336"
"2671","Herodotus_Book1-337"
"2672","Herodotus_Book1-338"
"2673","Herodotus_Book1-339"
"2674","Herodotus_Book1-340"
"2675","Herodotus_Book1-341"
"2676","Herodotus_Book1-342"
"2677","Herodotus_Book1-343"
"2678","Herodotus_Book1-344"
"2679","Herodotus_Book1-345"
"2680","Herodotus_Book1-346"
"2681","Herodotus_Book1-347"
"2682","Herodotus_Book1-348"
"2683","Herodotus_Book1-349"
"2684","Herodotus_Book1-350"
"2685","Herodotus_Book1-351"
"2686","Herodotus_Book1-352"
"2687","Herodotus_Book1-353"
"2688","Herodotus_Book1-354"
"2689","Herodotus_Book1-355"
"2690","Herodotus_Book1-356"
"2691","Herodotus_Book1-357"
"2692","Herodotus_Book1-358"
"2693","Herodotus_Book1-359"
"2694","Herodotus_Book1-360"
"2695","Herodotus_Book1-361"
"2696","Herodotus_Book1-362"
"2697","Herodotus_Book1-363"
"2698","Herodotus_Book1-364"
"2699","Herodotus_Book1-365"
"2700","Herodotus_Book1-366"
"2701","Herodotus_Book1-367"
"2702","Herodotus_Book1-368"
"2703","Herodotus_Book1-369"
"2704","Herodotus_Book1-370"
"2705","Herodotus_Book1-371"
"2706","Herodotus_Book1-372"
"2707","Herodotus_Book1-373"
"2708","Herodotus_Book1-374"
"2709","Herodotus_Book1-375"
"2710","Herodotus_Book1-376"
"2711","Herodotus_Book1-377"
"2712","Herodotus_Book1-378"
"2713","Herodotus_Book1-379"
"2714","Herodotus_Book1-380"
"2715","Herodotus_Book1-381"
"2716","Herodotus_Book1-382"
"2717","Herodotus_Book1-383"
"2718","Herodotus_Book1-384"
"2719","Herodotus_Book1-385"
"2720","Herodotus_Book1-386"
"2721","Herodotus_Book1-387"
"2722","Herodotus_Book1-388"
"2723","Herodotus_Book1-389"
"2724","Herodotus_Book1-390"
"2725","Herodotus_Book1-391"
"2726","Herodotus_Book1-392"
"2727","Herodotus_Book1-393"
"2728","Herodotus_Book1-394"
"2729","Herodotus_Book1-395"
"2730","Herodotus_Book1-396"
"2731","Herodotus_Book1-397"
"2732","Herodotus_Book1-398"
"2733","Herodotus_Book1-399"
"2734","Herodotus_Book1-400"
"2735","Herodotus_Book1-401"
"2736","Herodotus_Book1-402"
"2737","Herodotus_Book1-403"
"2738","Herodotus_Book1-404"
"2739","Herodotus_Book1-405"
"2740","Herodotus_Book1-406"
"2741","Herodotus_Book1-407"
"2742","Herodotus_Book1-408"
"2743","Herodotus_Book1-409"
"2744","Herodotus_Book1-410"
"2745","Herodotus_Book1-411"
"2746","Herodotus_Book1-412"
"2747","Herodotus_Book1-413"
"2748","Herodotus_Book1-414"
"2749","Herodotus_Book1-415"
"2750","Herodotus_Book1-416"
"2751","Herodotus_Book1-417"
"2752","Herodotus_Book1-418"
"2753","Herodotus_Book1-419"
"2754","Herodotus_Book1-420"
"2755","Herodotus_Book1-421"
"2756","Herodotus_Book1-422"
"2757","Herodotus_Book1-423"
"2758","Herodotus_Book1-424"
"2759","Herodotus_Book1-425"
"2760","Herodotus_Book1-426"
"2761","Herodotus_Book1-427"
"2762","Herodotus_Book1-428"
"2763","Herodotus_Book1-429"
"2764","Herodotus_Book1-430"
"2765","Herodotus_Book1-431"
"2766","Herodotus_Book1-432"
"2767","Herodotus_Book1-433"
"2768","Herodotus_Book1-434"
"2769","Herodotus_Book1-435"
"2770","Herodotus_Book1-436"
"2771","Herodotus_Book1-437"
"2772","Herodotus_Book1-438"
"2773","Herodotus_Book1-439"
"2774","Herodotus_Book1-440"
"2775","Herodotus_Book1-441"
"2776","Herodotus_Book1-442"
"2777","Herodotus_Book1-443"
"2778","Herodotus_Book1-444"
"2779","Herodotus_Book1-445"
"2780","Herodotus_Book1-446"
"2781","Herodotus_Book1-447"
"2782","Herodotus_Book1-448"
"2783","Herodotus_Book1-449"
"2784","Herodotus_Book1-450"
"2785","Herodotus_Book1-451"
"2786","Herodotus_Book1-452"
"2787","Herodotus_Book1-453"
"2788","Herodotus_Book1-454"
"2789","Herodotus_Book1-455"
"2790","Herodotus_Book1-456"
"2791","Herodotus_Book1-457"
"2792","Herodotus_Book1-458"
"2793","Herodotus_Book1-459"
"2794","Herodotus_Book1-460"
"2795","Herodotus_Book1-461"
"2796","Herodotus_Book1-462"
"2797","Herodotus_Book1-463"
"2798","Herodotus_Book1-464"
"2799","Herodotus_Book1-465"
"2800","Herodotus_Book1-466"
"2801","Herodotus_Book1-467"
"2802","Herodotus_Book1-468"
"2803","Herodotus_Book1-469"
"2804","Herodotus_Book1-470"
"2805","Herodotus_Book1-471"
"2806","Herodotus_Book1-472"
"2807","Herodotus_Book1-473"
"2808","Herodotus_Book1-474"
"2809","Herodotus_Book1-475"
"2810","Herodotus_Book1-476"
"2811","Herodotus_Book1-477"
"2812","Herodotus_Book1-478"
"2813","Herodotus_Book1-479"
"2814","Herodotus_Book1-480"
"2815","Herodotus_Book1-481"
"2816","Herodotus_Book1-482"
"2817","Herodotus_Book1-483"
"2818","Herodotus_Book1-484"
"2819","Herodotus_Book1-485"
"2820","Herodotus_Book1-486"
"2821","Herodotus_Book1-487"
"2822","Herodotus_Book1-488"
"2823","Herodotus_Book1-489"
"2824","Herodotus_Book1-490"
"2825","Herodotus_Book1-491"
"2826","Herodotus_Book1-492"
"2827","Herodotus_Book1-493"
"2828","Herodotus_Book1-494"
"2829","Herodotus_Book1-495"
"2830","Herodotus_Book1-496"
"2831","Herodotus_Book1-497"
"2832","Herodotus_Book1-498"
"2833","Herodotus_Book1-499"
"2834","Herodotus_Book1-500"
"2835","Herodotus_Book1-501"
"2836","Herodotus_Book1-502"
"2837","Herodotus_Book1-503"
"2838","Herodotus_Book1-504"
"2839","Herodotus_Book1-505"
"2840","Herodotus_Book1-506"
"2841","Herodotus_Book1-507"
"2842","Herodotus_Book1-508"
"2843","Herodotus_Book1-509"
"2844","Herodotus_Book1-510"
"2845","Herodotus_Book1-511"
"2846","Herodotus_Book1-512"
"2847","Herodotus_Book1-513"
"2848","Herodotus_Book1-514"
"2849","Herodotus_Book1-515"
"2850","Herodotus_Book1-516"
"2851","Herodotus_Book1-517"
"2852","Herodotus_Book1-518"
"2853","Herodotus_Book1-519"
"2854","Herodotus_Book1-520"
"2855","Herodotus_Book1-521"
"2856","Herodotus_Book1-522"
"2857","Herodotus_Book1-523"
"2858","Herodotus_Book1-524"
"2859","Herodotus_Book1-525"
"2860","Herodotus_Book1-526"
"2861","Herodotus_Book1-527"
"2862","Herodotus_Book1-528"
"2863","Herodotus_Book1-529"
"2864","Herodotus_Book1-530"
"2865","Herodotus_Book1-531"
"2866","Herodotus_Book1-532"
"2867","Herodotus_Book1-533"
"2868","Herodotus_Book1-534"
"2869","Herodotus_Book1-535"
"2870","Herodotus_Book1-536"
"2871","Herodotus_Book1-537"
"2872","Herodotus_Book1-538"
"2873","Herodotus_Book1-539"
"2874","Herodotus_Book1-540"
"2875","Herodotus_Book1-541"
"2876","Herodotus_Book1-542"
"2877","Herodotus_Book1-543"
"2878","Herodotus_Book1-544"
"2879","Herodotus_Book1-545"
"2880","Herodotus_Book1-546"
"2881","Herodotus_Book1-547"
"2882","Herodotus_Book1-548"
"2883","Herodotus_Book1-549"
"2884","Herodotus_Book1-550"
"2885","Herodotus_Book1-551"
"2886","Herodotus_Book1-552"
"2887","Herodotus_Book1-553"
"2888","Herodotus_Book1-554"
"2889","Herodotus_Book1-555"
"2890","Herodotus_Book1-556"
"2891","Herodotus_Book1-557"
"2892","Herodotus_Book1-558"
"2893","Herodotus_Book1-559"
"2894","Herodotus_Book1-560"
"2895","Herodotus_Book1-561"
"2896","Herodotus_Book1-562"
"2897","Herodotus_Book1-563"
"2898","Herodotus_Book1-564"
"2899","Herodotus_Book1-565"
"2900","Herodotus_Book1-566"
"2901","Herodotus_Book1-567"
"2902","Herodotus_Book1-568"
"2903","Herodotus_Book1-569"
"2904","Herodotus_Book1-570"
"2905","Herodotus_Book1-571"
"2906","Herodotus_Book1-572"
"2907","Herodotus_Book1-573"
"2908","Herodotus_Book1-574"
"2909","Herodotus_Book1-575"
"2910","Herodotus_Book1-576"
"2911","Herodotus_Book1-577"
"2912","Herodotus_Book1-578"
"2913","Herodotus_Book1-579"
"2914","Herodotus_Book1-580"
"2915","Herodotus_Book1-581"
"2916","Herodotus_Book1-582"
"2917","Herodotus_Book1-583"
"2918","Herodotus_Book1-584"
"2919","Herodotus_Book1-585"
"2920","Herodotus_Book1-586"
"2921","Herodotus_Book1-587"
"2922","Herodotus_Book1-588"
"2923","Herodotus_Book1-589"
"2924","Herodotus_Book1-590"
"2925","Herodotus_Book1-591"
"2926","Herodotus_Book1-592"
"2927","Herodotus_Book1-593"
"2928","Herodotus_Book1-594"
"2929","Herodotus_Book1-595"
"2930","Herodotus_Book1-596"
"2931","Herodotus_Book1-597"
"2932","Herodotus_Book1-598"
"2933","Herodotus_Book1-599"
"2934","Herodotus_Book1-600"
"2935","Herodotus_Book1-601"
"2936","Herodotus_Book1-602"
"2937","Herodotus_Book1-603"
"2938","Herodotus_Book1-604"
"2939","Herodotus_Book1-605"
"2940","Herodotus_Book1-606"
"2941","Herodotus_Book1-607"
"2942","Herodotus_Book1-608"
"2943","Herodotus_Book1-609"
"2944","Herodotus_Book1-610"
"2945","Herodotus_Book1-611"
"2946","Herodotus_Book1-612"
"2947","Herodotus_Book1-613"
"2948","Herodotus_Book1-614"
"2949","Herodotus_Book1-615"
"2950","Herodotus_Book1-616"
"2951","Herodotus_Book1-617"
"2952","Herodotus_Book1-618"
"2953","Herodotus_Book1-619"
"2954","Herodotus_Book1-620"
"2955","Herodotus_Book1-621"
"2956","Herodotus_Book1-622"
"2957","Herodotus_Book1-623"
"2958","Herodotus_Book1-624"
"2959","Herodotus_Book1-625"
"2960","Herodotus_Book1-626"
"2961","Herodotus_Book1-627"
"2962","Herodotus_Book1-628"
"2963","Herodotus_Book1-629"
"2964","Herodotus_Book1-630"
"2965","Herodotus_Book1-631"
"2966","Herodotus_Book1-632"
"2967","Herodotus_Book1-633"
"2968","Herodotus_Book1-634"
"2969","Herodotus_Book1-635"
"2970","Herodotus_Book1-636"
"2971","Herodotus_Book1-637"
"2972","Herodotus_Book1-638"
"2973","Herodotus_Book1-639"
"2974","Herodotus_Book1-640"
"2975","Herodotus_Book1-641"
"2976","Herodotus_Book1-642"
"2977","Herodotus_Book1-643"
"2978","Herodotus_Book1-644"
"2979","Herodotus_Book1-645"
"2980","Herodotus_Book1-646"
"2981","Herodotus_Book1-647"
"2982","Herodotus_Book1-648"
"2983","Herodotus_Book1-649"
"2984","Herodotus_Book1-650"
"2985","Herodotus_Book1-651"
"2986","Herodotus_Book1-652"
"2987","Herodotus_Book1-653"
"2988","Herodotus_Book1-654"
"2989","Herodotus_Book1-655"
"2990","Herodotus_Book1-656"
"2991","Herodotus_Book1-657"
"2992","Herodotus_Book1-658"
"2993","Herodotus_Book1-659"
"2994","Herodotus_Book1-660"
"2995","Herodotus_Book1-661"
"2996","Herodotus_Book1-662"
"2997","Herodotus_Book1-663"
"2998","Herodotus_Book1-664"
"2999","Herodotus_Book1-665"
"3000","Herodotus_Book1-666"
"3001","Herodotus_Book1-667"
"3002","Herodotus_Book1-668"
"3003","Herodotus_Book1-669"
"3004","Herodotus_Book1-670"
"3005","Herodotus_Book1-671"
"3006","Herodotus_Book1-672"
"3007","Herodotus_Book1-673"
"3008","Herodotus_Book1-674"
"3009","Herodotus_Book1-675"
"3010","Herodotus_Book1-676"
"3011","Herodotus_Book1-677"
"3012","Herodotus_Book1-678"
"3013","Herodotus_Book1-679"
"3014","Herodotus_Book1-680"
"3015","Herodotus_Book1-681"
"3016","Herodotus_Book1-682"
"3017","Herodotus_Book1-683"
"3018","Herodotus_Book1-684"
"3019","Herodotus_Book1-685"
"3020","Herodotus_Book1-686"
"3021","Herodotus_Book1-687"
"3022","Herodotus_Book1-688"
"3023","Herodotus_Book1-689"
"3024","Herodotus_Book1-690"
"3025","Herodotus_Book1-691"
"3026","Herodotus_Book1-692"
"3027","Herodotus_Book1-693"
"3028","Herodotus_Book1-694"
"3029","Herodotus_Book1-695"
"3030","Herodotus_Book1-696"
"3031","Herodotus_Book1-697"
"3032","Herodotus_Book1-698"
"3033","Herodotus_Book1-699"
"3034","Herodotus_Book1-700"
"3035","Herodotus_Book1-701"
"3036","Herodotus_Book1-702"
"3037","Herodotus_Book1-703"
"3038","Herodotus_Book1-704"
"3039","Herodotus_Book1-705"
"3040","Herodotus_Book1-706"
"3041","Herodotus_Book1-707"
"3042","Herodotus_Book1-708"
"3043","Herodotus_Book1-709"
"3044","Herodotus_Book1-710"
"3045","Herodotus_Book1-711"
"3046","Herodotus_Book1-712"
"3047","Herodotus_Book1-713"
"3048","Herodotus_Book1-714"
"3049","Herodotus_Book1-715"
"3050","Herodotus_Book1-716"
"3051","Herodotus_Book1-717"
"3052","Herodotus_Book1-718"
"3053","Herodotus_Book1-719"
"3054","Herodotus_Book1-720"
"3055","Herodotus_Book1-721"
"3056","Herodotus_Book1-722"
"3057","Herodotus_Book1-723"
"3058","Herodotus_Book1-724"
"3059","Herodotus_Book1-725"
"3060","Herodotus_Book1-726"
"3061","Herodotus_Book1-727"
"3062","Herodotus_Book1-728"
"3063","Herodotus_Book1-729"
"3064","Herodotus_Book1-730"
"3065","Herodotus_Book1-731"
"3066","Herodotus_Book1-732"
"3067","Herodotus_Book1-733"
"3068","Herodotus_Book1-734"
"3069","Herodotus_Book1-735"
"3070","Herodotus_Book1-736"
"3071","Herodotus_Book1-737"
"3072","Herodotus_Book1-738"
"3073","Herodotus_Book1-739"
"3074","Herodotus_Book1-740"
"3075","Herodotus_Book1-741"
"3076","Herodotus_Book1-742"
"3077","Herodotus_Book1-743"
"3078","Herodotus_Book1-744"
"3079","Herodotus_Book1-745"
"3080","Herodotus_Book1-746"
"3081","Herodotus_Book1-747"
"3082","Herodotus_Book1-748"
"3083","Herodotus_Book1-749"
"3084","Herodotus_Book1-750"
"3085","Herodotus_Book1-751"
"3086","Herodotus_Book1-752"
"3087","Herodotus_Book1-753"
"3088","Herodotus_Book1-754"
"3089","Herodotus_Book1-755"
"3090","Herodotus_Book1-756"
"3091","Herodotus_Book1-757"
"3092","Herodotus_Book1-758"
"3093","Herodotus_Book1-759"
"3094","Herodotus_Book1-760"
"3095","Herodotus_Book1-761"
"3096","Herodotus_Book1-762"
"3097","Herodotus_Book1-763"
"3098","Herodotus_Book1-764"
"3099","Herodotus_Book1-765"
"3100","Herodotus_Book1-766"
"3101","Herodotus_Book1-767"
"3102","Herodotus_Book1-768"
"3103","Herodotus_Book1-769"
"3104","Herodotus_Book1-770"
"3105","Herodotus_Book1-771"
"3106","Herodotus_Book1-772"
"3107","Herodotus_Book1-773"
"3108","Herodotus_Book1-774"
"3109","Herodotus_Book1-775"
"3110","Herodotus_Book1-776"
"3111","Herodotus_Book1-777"
"3112","Herodotus_Book1-778"
"3113","Herodotus_Book1-779"
"3114","Herodotus_Book1-780"
"3115","Herodotus_Book1-781"
"3116","Herodotus_Book1-782"
"3117","Herodotus_Book1-783"
"3118","Herodotus_Book1-784"
"3119","Herodotus_Book1-785"
"3120","Herodotus_Book1-786"
"3121","Herodotus_Book1-787"
"3122","Herodotus_Book1-788"
"3123","Herodotus_Book1-789"
"3124","Herodotus_Book1-790"
"3125","Herodotus_Book1-791"
"3126","Herodotus_Book1-792"
"3127","Herodotus_Book1-793"
"3128","Herodotus_Book1-794"
"3129","Herodotus_Book1-795"
"3130","Herodotus_Book1-796"
"3131","Herodotus_Book1-797"
"3132","Herodotus_Book1-798"
"3133","Herodotus_Book1-799"
"3134","Herodotus_Book1-800"
"3135","Herodotus_Book1-801"
"3136","Herodotus_Book1-802"
"3137","Herodotus_Book1-803"
"3138","Herodotus_Book1-804"
"3139","Herodotus_Book1-805"
"3140","Herodotus_Book1-806"
"3141","Herodotus_Book1-807"
"3142","Herodotus_Book1-808"
"3143","Herodotus_Book1-809"
"3144","Herodotus_Book1-810"
"3145","Herodotus_Book1-811"
"3146","Herodotus_Book1-812"
"3147","Herodotus_Book1-813"
"3148","Herodotus_Book1-814"
"3149","Herodotus_Book1-815"
"3150","Herodotus_Book1-816"
"3151","Herodotus_Book1-817"
"3152","Herodotus_Book1-818"
"3153","Herodotus_Book1-819"
"3154","Herodotus_Book1-820"
"3155","Herodotus_Book1-821"
"3156","Herodotus_Book1-822"
"3157","Herodotus_Book1-823"
"3158","Herodotus_Book1-824"
"3159","Herodotus_Book1-825"
"3160","Herodotus_Book1-826"
"3161","Herodotus_Book1-827"
"3162","Herodotus_Book1-828"
"3163","Herodotus_Book1-829"
"3164","Herodotus_Book1-830"
"3165","Herodotus_Book1-831"
"3166","Herodotus_Book1-832"
"3167","Herodotus_Book1-833"
"3168","Herodotus_Book1-834"
"3169","Herodotus_Book1-835"
"3170","Herodotus_Book1-836"
"3171","Herodotus_Book1-837"
"3172","Herodotus_Book1-838"
"3173","Herodotus_Book1-839"
"3174","Herodotus_Book1-840"
"3175","Herodotus_Book1-841"
"3176","Herodotus_Book1-842"
"3177","Herodotus_Book1-843"
"3178","Herodotus_Book1-844"
"3179","Herodotus_Book1-845"
"3180","Herodotus_Book1-846"
"3181","Herodotus_Book1-847"
"3182","Herodotus_Book1-848"
"3183","Herodotus_Book1-849"
"3184","Herodotus_Book1-850"
"3185","Herodotus_Book1-851"
"3186","Herodotus_Book1-852"
"3187","Herodotus_Book1-853"
"3188","Herodotus_Book1-854"
"3189","Herodotus_Book1-855"
"3190","Herodotus_Book1-856"
"3191","Herodotus_Book1-857"
"3192","Herodotus_Book1-858"
"3193","Herodotus_Book1-859"
"3194","Herodotus_Book1-860"
"3195","Herodotus_Book1-861"
"3196","Herodotus_Book1-862"
"3197","Herodotus_Book1-863"
"3198","Herodotus_Book1-864"
"3199","Herodotus_Book1-865"
"3200","Herodotus_Book1-866"
"3201","Herodotus_Book1-867"
"3202","Herodotus_Book1-868"
"3203","Herodotus_Book1-869"
"3204","Herodotus_Book1-870"
"3205","Herodotus_Book1-871"
"3206","Herodotus_Book1-872"
"3207","Herodotus_Book1-873"
"3208","Herodotus_Book1-874"
"3209","Herodotus_Book1-875"
"3210","Herodotus_Book1-876"
"3211","Herodotus_Book1-877"
"3212","Herodotus_Book1-878"
"3213","Herodotus_Book1-879"
"3214","Herodotus_Book1-880"
"3215","Herodotus_Book1-881"
"3216","Herodotus_Book1-882"
"3217","Herodotus_Book1-883"
"3218","Herodotus_Book1-884"
"3219","Herodotus_Book1-885"
"3220","Herodotus_Book1-886"
"3221","Herodotus_Book1-887"
"3222","Herodotus_Book1-888"
"3223","Herodotus_Book1-889"
"3224","Herodotus_Book1-890"
"3225","Herodotus_Book1-891"
"3226","Herodotus_Book1-892"
"3227","Herodotus_Book1-893"
"3228","Herodotus_Book1-894"
"3229","Herodotus_Book1-895"
"3230","Herodotus_Book1-896"
"3231","Herodotus_Book1-897"
"3232","Herodotus_Book1-898"
"3233","Herodotus_Book1-899"
"3234","Herodotus_Book1-900"
"3235","Herodotus_Book1-901"
"3236","Herodotus_Book1-902"
"3237","Herodotus_Book1-903"
"3238","Herodotus_Book1-904"
"3239","Herodotus_Book1-905"
"3240","Herodotus_Book1-906"
"3241","Herodotus_Book1-907"
"3242","Herodotus_Book1-908"
"3243","Herodotus_Book1-909"
"3244","Herodotus_Book1-910"
"3245","Herodotus_Book1-911"
"3246","Herodotus_Book1-912"
"3247","Herodotus_Book1-913"
"3248","Herodotus_Book1-914"
"3249","Herodotus_Book1-915"
"3250","Herodotus_Book1-916"
"3251","Herodotus_Book1-917"
"3252","Herodotus_Book1-918"
"3253","Herodotus_Book1-919"
"3254","Herodotus_Book1-920"
"3255","Herodotus_Book1-921"
"3256","Herodotus_Book1-922"
"3257","Herodotus_Book1-923"
"3258","Herodotus_Book1-924"
"3259","Herodotus_Book1-925"
"3260","Herodotus_Book1-926"
"3261","Herodotus_Book1-927"
"3262","Herodotus_Book1-928"
"3263","Herodotus_Book1-929"
"3264","Herodotus_Book1-930"
"3265","Herodotus_Book1-931"
"3266","Herodotus_Book1-932"
"3267","Herodotus_Book1-933"
"3268","Herodotus_Book1-934"
"3269","Herodotus_Book1-935"
"3270","Herodotus_Book1-936"
"3271","Herodotus_Book1-937"
"3272","Herodotus_Book1-938"
"3273","Herodotus_Book1-939"
"3274","Herodotus_Book1-940"
"3275","Herodotus_Book1-941"
"3276","Herodotus_Book1-942"
"3277","Herodotus_Book1-943"
"3278","Herodotus_Book1-944"
"3279","Herodotus_Book1-945"
"3280","Herodotus_Book1-946"
"3281","Herodotus_Book1-947"
"3282","Herodotus_Book1-948"
"3283","Herodotus_Book1-949"
"3284","Herodotus_Book1-950"
"3285","Herodotus_Book1-951"
"3286","Herodotus_Book1-952"
"3287","Herodotus_Book1-953"
